t,ex,ey,ez,ax,ay,az,mx,my,mz,gx,gy,gz
1613571022232,7.5,19.5,2.4375,1.46,-1.55,3.29,-70,68.6875,-46.25,-0.0133333,-0.0411111,0.00888889
1613571022335,7.5,19.4375,2.375,-2.39,0.08,14.93,-69.25,69,-47,-0.00888889,-0.0622222,0.0122222
1613571022438,7.5,19.5,2.375,-0.79,-0.77,9.29,-69.25,67.875,-46.5625,-0.00666667,-0.0255556,0.0133333
1613571022545,7.5,19.5,2.4375,0.41,0.73,7.52,-68.875,69,-48.0625,-0.00111111,-0.00888889,0.00555556
1613571022648,7.5625,19.5,2.4375,-1.65,1.47,14.23,-70,69,-47,0.0111111,0.0244444,-0.0177778
1613571022755,7.5625,19.5625,2.4375,-0.14,-0.9,7.54,-69.25,69.375,-46.25,0.00777778,0.0244444,-0.01
1613571022859,7.5,19.625,2.4375,1.71,-1.4,2.15,-69.25,69.375,-48.0625,-0.00666667,0.0144444,-0.00333333
1613571022967,7.5625,19.625,2.4375,-1.48,-0.8,14.22,-69.5625,69.375,-47.75,-0.0166667,0.00333333,0
1613571023070,7.5625,19.625,2.4375,-0.26,-0.75,7.51,-68.875,69.6875,-47.75,-0.00888889,-0.0433333,0.0122222
1613571023177,7.5625,19.625,2.4375,-0.4,1.02,10.03,-70,68.6875,-47.75,-0.00666667,-0.0288889,0.0133333
1613571023281,7.5625,19.625,2.4375,-2.23,1.5,16.35,-69.25,69.375,-46.6875,0.00888889,0.0244444,-0.00444444
1613571023384,7.5625,19.6875,2.5,0.91,-1.31,6.95,-69.25,69.6875,-47,-0.00111111,0.0233333,-0.0144444
1613571023487,7.5625,19.75,2.4375,-2.62,-0.25,17.23,-69.5625,69,-47,-0.00888889,-0.00777778,0.00222222
1613571023590,7.5625,19.75,2.4375,-0.91,-0.85,9.68,-69.5625,68.6875,-47.75,-0.01,-0.0311111,0.00444444
1613571023697,7.5625,19.75,2.4375,0.82,0.57,6.36,-69.5625,68.25,-46.6875,-0.00444444,-0.02,0.0122222
1613571023801,7.625,19.75,2.4375,-1.73,1.78,13.9,-70,68.25,-46.6875,0.00777778,-0.0522222,0.01
1613571023908,7.625,19.75,2.4375,2.09,0.04,1.67,-69.5625,68.25,-47,0.00555556,0.0133333,-0.0133333
1613571024012,7.625,19.75,2.4375,0.26,0.72,6.75,-70,68.5625,-47.375,0.00777778,0.04,-0.0166667
1613571024117,7.625,19.8125,2.4375,-2.08,-0.19,13.14,-69.5625,68.6875,-48.0625,-0.00333333,0.00666667,-0.00555556
1613571024222,7.625,19.875,2.4375,-0.02,-1.12,7.95,-68.875,68.25,-47.75,-0.01,0.00666667,-0.00333333
1613571024326,7.625,19.875,2.4375,-0.28,1.3,8.45,-69.5625,68.6875,-45.5625,-0.00333333,-0.0555556,0.0166667
1613571024432,7.625,19.875,2.4375,2.53,-0.73,0.75,-69.5625,68.6875,-48.0625,-0.0111111,-0.0188889,0.0133333
1613571024535,7.625,19.875,2.4375,1.49,0.18,3.47,-69.5625,68.6875,-47.75,0.00333333,-0.0122222,-0.00222222
1613571024638,7.625,19.875,2.4375,-3.22,0.2,18.63,-70,68.25,-47,0.01,0.0455556,-0.0166667
1613571024742,7.625,19.9375,2.5,2.22,-0.83,0.24,-69.5625,68.6875,-47,0.01,0.0555556,-0.0155556
1613571024845,7.625,20,2.5,1.6,0.36,3.95,-69.5625,69.6875,-45.875,-0.00666667,-0.00111111,-0.00111111
1613571024948,7.6875,20,2.5,2.23,-0.9,0.83,-68.5,69,-46.6875,-0.00777778,-0.0266667,0.0133333
1613571025052,7.6875,20,2.5,-2.99,1.48,18.5,-69.5625,69.375,-45.875,-0.00222222,-0.0555556,0.0133333
1613571025156,7.6875,20.0625,2.5,-4.21,1.64,20.1,-69.5625,69.6875,-46.25,-0.00555556,-0.0466667,0.0122222
1613571025261,7.6875,20.0625,2.5,2.7,-1.34,-0.45,-69.25,68.25,-47,0.0111111,-0.00666667,-0.01
1613571025366,7.6875,20.125,2.5,2.46,-0.49,0.2,-69.25,68.6875,-47.75,0.00888889,0.0144444,-0.0155556
1613571025470,7.6875,20.125,2.5,1.08,-1.46,4.85,-69.25,68.6875,-45.875,0,0.0533333,-0.0144444
1613571025576,7.6875,20.1875,2.5,-0.99,1.16,12.62,-70.75,69,-45.875,-0.00666667,0.0377778,-0.00888889
1613571025680,7.6875,20.1875,2.5,-2.84,1.31,16.75,-70,68.6875,-47.375,-0.0111111,-0.0411111,0.01
1613571025787,7.75,20.1875,2.5,1.29,-1.35,2.77,-69.25,68.6875,-47,-0.0144444,-0.0388889,0.0133333
1613571025890,7.75,20.1875,2.5,2.45,-1.04,-0.07,-69.5625,69,-47.375,0.00333333,-0.0311111,0.00777778
1613571025993,7.75,20.1875,2.5,-0.32,-0.91,7.84,-69.25,69,-46.25,0.0122222,0.0311111,-0.0155556
1613571026096,7.75,20.25,2.5,0.31,1.14,7.43,-70,68.25,-47,-0.00777778,0.0211111,-0.01
1613571026199,7.75,20.25,2.5,-1.48,1.44,12.27,-69.5625,68.6875,-47.75,-0.00666667,0.0244444,-0.01
1613571026302,7.75,20.3125,2.5,-0.44,-0.82,10.24,-70,69,-47.375,-0.0133333,-0.0333333,0.0122222
1613571026405,7.75,20.3125,2.5,-3.37,0.8,18.73,-69.5625,70.0625,-46.6875,-0.00666667,-0.0366667,0.01
1613571026510,7.8125,20.3125,2.5,-2.21,-0.28,15.5,-68.875,69.6875,-46.5625,0.00444444,-0.00777778,0.00333333
1613571026616,7.8125,20.3125,2.5,2.31,-0.3,1.45,-69.25,69.25,-47.375,0.0133333,0.02,-0.0155556
1613571026721,7.8125,20.3125,2.5,0.02,1.14,7.94,-69.25,70,-47.75,0.0133333,0.04,-0.0177778
1613571026825,7.8125,20.375,2.5,-1.75,-0.49,15.95,-70,69.25,-47,-0.00333333,0.0177778,-0.00555556
1613571026931,7.8125,20.375,2.5,-3.64,1.25,19.27,-68.875,68.5625,-47.0625,-0.01,-0.00444444,0.00333333
1613571027036,7.8125,20.375,2.5,-3.03,0.75,18.19,-69.5625,69.25,-47.75,-0.00888889,-0.04,0.0133333
1613571027142,7.8125,20.375,2.5,2.53,-0.38,-0.61,-70,68.6875,-47,-0.00444444,-0.0577778,0.0122222
1613571027245,7.8125,20.375,2.5,1.31,0.32,4.35,-69.5625,70.0625,-47.75,0.0166667,0.00222222,-0.00777778
1613571027348,7.8125,20.375,2.5,-3.17,0.32,17.75,-69.25,69.25,-46.25,0.00222222,0.0411111,-0.0166667
1613571027451,7.8125,20.4375,2.5,-3.14,1.59,18.64,-70,68.1875,-46.25,-0.01,0.0122222,0.00444444
1613571027554,7.8125,20.5,2.5,-3.37,1.08,19.91,-69.25,69.5625,-46.25,-0.01,-0.0222222,0.00666667
1613571027657,7.8125,20.5,2.5,2.12,-1.02,0.17,-69.25,69.25,-47,0.00333333,-0.0322222,0.0133333
1613571027763,7.875,20.5,2.5,-2.77,1.24,17.46,-69.25,68.875,-47,0.00111111,-0.0344444,0.01
1613571027866,7.875,20.5,2.5,-3.68,1.14,19.69,-70,68.875,-47,0.0177778,0.0122222,-0.0111111
1613571027974,7.875,20.5625,2.5,-1.55,1.38,12.98,-70,68.875,-47.375,0.0122222,0.0166667,-0.0111111
1613571028077,7.875,20.5625,2.5,-3.2,1.55,19.19,-68.875,68.875,-48.0625,-0.00555556,0.0244444,-0.0133333
1613571028184,7.875,20.625,2.5,1.19,-1.31,2.27,-69.5625,68.875,-46.25,-0.00444444,0.0133333,-0.00555556
1613571028287,7.875,20.625,2.5,2.55,-1.4,0.66,-69.5625,68.5625,-47.75,-0.0144444,-0.0244444,0.0111111
1613571028395,7.875,20.625,2.5,-2.9,1.29,17.96,-70,69.25,-45.875,0,-0.0655556,0.00777778
1613571028498,7.875,20.6875,2.5,-3.77,1.13,19.26,-68.875,68.875,-48.0625,0.00888889,-0.0344444,0.00666667
1613571028601,7.9375,20.6875,2.5,-1.51,1.36,13.75,-69.5625,68.5625,-47.375,0.0111111,0.0188889,-0.0133333
1613571028707,7.875,20.6875,2.5,-0.26,-0.94,7,-69.5625,69.25,-48.5,0.00444444,0.0188889,-0.0155556
1613571028810,7.9375,20.6875,2.5,1.25,-1.18,3.37,-70,68.5625,-47,-0.00777778,0.0222222,-0.01
1613571028917,7.9375,20.75,2.5,-1.13,1.19,13.49,-70.375,68.1875,-47,-0.00444444,0.0122222,-0.00444444
1613571029020,7.9375,20.75,2.5,-3.21,1.66,17.53,-69.5625,68.5625,-47,-0.00777778,-0.0444444,0.0177778
1613571029127,7.9375,20.75,2.5,-0.09,0.9,8.34,-68.875,69.25,-48.0625,-0.00444444,-0.0566667,0.0155556
1613571029231,7.9375,20.75,2.5,-1.14,1.39,14.16,-68.875,68.875,-46.6875,0.00333333,-0.0122222,-0.00222222
1613571029338,7.9375,20.8125,2.5,-0.51,-0.95,8.23,-69.5625,68.875,-48.0625,0.00666667,0.00777778,-0.0144444
1613571029441,8,20.8125,2.5,1.18,-1.05,3.92,-69.5625,69.25,-47.375,0.01,0.0355556,-0.0177778
1613571029549,7.9375,20.875,2.5,-1.33,1.38,13.14,-70,68.5625,-46.25,-0.00333333,0.0577778,-0.0133333
1613571029652,8,20.875,2.5,-3.01,1.74,18.01,-69.25,69.5625,-47,0.00111111,0.0377778,-0.0122222
1613571029755,7.9375,20.9375,2.5,1.23,0.63,4.9,-70,68.5625,-47.375,-0.0122222,-0.0333333,0.00333333
1613571029858,8,20.9375,2.5,-2.55,0.11,17.38,-69.5625,69.25,-47,-0.00888889,-0.0388889,0.0166667
1613571029962,8,20.9375,2.5,-0.96,-0.66,10.85,-69.5625,68.875,-47,-0.00333333,-0.0222222,0.01
1613571030067,8,20.9375,2.5,0.94,0.65,6.63,-70.375,69.5625,-45.1875,0.0144444,0.00777778,-0.00888889
1613571030172,8,20.9375,2.5,2.77,-1.54,0.14,-70,68.5625,-47.6875,0.0122222,0.0288889,-0.00888889
1613571030275,8,21,2.5625,2.8,-0.43,1.27,-69.25,69.5625,-47.25,-0.00222222,0.0244444,-0.0122222
1613571030382,8,21,2.5625,-3.61,1.22,19.67,-69.25,69.25,-45.75,-0.00111111,0.0166667,-0.01
1613571030485,8.0625,21.0625,2.5625,-3.14,0.17,17.99,-68.5,68.875,-47.375,-0.00666667,-0.04,0.00666667
1613571030593,8.0625,21,2.5625,2.19,-0.41,0.86,-70,68.5625,-45.75,-0.0144444,-0.0422222,0.0144444
1613571030696,8.0625,21.0625,2.5,1.38,-0.09,4.54,-70,69.5625,-46.5625,-0.00888889,-0.0244444,0.00888889
1613571030803,8.0625,21,2.5,2.57,-1.22,-0.14,-70,68.875,-48.0625,0.00111111,-0.0288889,0.00555556
1613571030906,8.0625,21.0625,2.5,3.04,-0.91,-0.93,-70,69.25,-47,0.0122222,0.0355556,-0.0155556
1613571031009,8.0625,21.0625,2.5,-3.57,1.36,19.34,-68.875,69.25,-47.375,0,0.0344444,-0.0111111
1613571031112,8.0625,21.125,2.5,2.36,-1.08,-0.56,-69.5625,68.875,-46.25,-0.0133333,-0.0511111,0.0122222
1613571031216,8.0625,21.125,2.5,-0.89,-0.67,10.37,-69.5625,68.5625,-46.6875,-0.00666667,-0.0311111,0.0144444
1613571031319,8.0625,21.125,2.5,1.35,-1.23,4.84,-69.5625,69.25,-47.0625,0.00444444,-0.0277778,0.00777778
1613571031426,8.125,21.125,2.5,-1.09,1.02,12.25,-69.5625,68.5625,-48.0625,0.00444444,-0.0388889,0.00444444
1613571031529,8.125,21.125,2.5,-2.93,1.67,17.63,-69.5625,68.875,-48.875,0.01,0.0166667,-0.0133333
1613571031636,8.125,21.1875,2.5,0.97,-1.57,5.06,-70,68.5625,-46.875,-0.00777778,0.0233333,-0.0122222
1613571031740,8.125,21.1875,2.5,-0.55,1.04,11.45,-70,69.25,-46.875,-0.00333333,0.0222222,-0.00777778
1613571031847,8.125,21.25,2.5,-1.21,-0.54,11.39,-70,69.25,-47.6875,-0.01,0.01,-0.00222222
1613571031953,8.125,21.25,2.5,1.29,-1.47,5.71,-68.875,69.5625,-47.25,-0.00555556,-0.0511111,0.0188889
1613571032059,8.125,21.25,2.5,-0.14,1.14,10.64,-69.5625,69.5625,-46.875,-0.01,-0.0366667,0.0133333
1613571032162,8.125,21.25,2.5,-2.32,1.39,15.04,-69.5625,68.1875,-47.25,0.00666667,-0.0277778,0.00333333
1613571032265,8.1875,21.25,2.5,1.06,0.41,4.04,-68.875,69.25,-45.75,0.00555556,0.0455556,-0.0177778
1613571032369,8.1875,21.3125,2.5,-3.16,0.48,18.7,-68.5,69.25,-46.1875,-0.00444444,0.00555556,-0.00888889
1613571032472,8.1875,21.375,2.5,-1.75,-0.75,13.42,-69.25,69.25,-46.875,-0.0144444,0.0144444,0
1613571032575,8.1875,21.4375,2.5625,2.04,0.23,2.52,-68.875,69.25,-47.6875,-0.0155556,-0.0488889,0.0166667
1613571032678,8.1875,21.375,2.5,2.73,-1.42,0.38,-68.5,68.1875,-47.6875,0.00444444,-0.0455556,0.00444444
1613571032782,8.1875,21.375,2.5,2.5,-0.61,-0.12,-69.25,68.875,-47.6875,0.00555556,-0.00333333,0.00333333
1613571032888,8.1875,21.4375,2.5,-3.66,1.09,18.75,-69.25,69.25,-46.5,0.0111111,0.0255556,-0.0166667
1613571032992,8.1875,21.4375,2.5,-2.78,0.28,17.5,-70,68.875,-48,0.00333333,0.0366667,-0.0166667
1613571033098,8.1875,21.4375,2.5,2.3,-0.55,0.22,-69.5625,67.75,-46.5,-0.00888889,0,-0.00222222
1613571033203,8.25,21.5,2.5,1.27,0.38,3.85,-69.25,69.25,-45.75,-0.0133333,-0.0211111,0.00222222
1613571033308,8.25,21.5,2.5625,2.14,-0.98,0.51,-69.5625,68.5625,-47.6875,-0.00777778,-0.0377778,0.0122222
1613571033414,8.25,21.5,2.5,2.81,-0.63,-1.23,-69.5625,69.25,-48,0.00111111,-0.04,0.0144444
1613571033517,8.25,21.5625,2.5,-3.47,1.27,19.93,-69.25,67.75,-47.25,0.0133333,-0.00222222,-0.00444444
1613571033621,8.25,21.5625,2.5,2.24,-1.09,0.1,-70,69.25,-46.875,0.01,0.0233333,-0.0155556
1613571033724,8.25,21.5625,2.5,-1.19,-1.02,13.62,-69.5625,68.875,-47.25,0.0122222,0.0244444,-0.0133333
1613571033827,8.25,21.5625,2.5,0.15,-1.15,7.67,-69.25,68.5,-47.25,0.00111111,0.0255556,-0.0122222
1613571033934,8.25,21.625,2.5,0.13,1.06,9.75,-68.875,69.25,-46.875,-0.00111111,0.04,-0.00888889
1613571034037,8.3125,21.625,2.5,-2.02,1.23,16.5,-69.5625,68.875,-46.1875,-0.01,-0.04,0.0122222
1613571034145,8.3125,21.625,2.5625,0.33,-1.28,7.33,-69.25,68.5625,-46.5,-0.0111111,-0.0311111,0.0122222
1613571034248,8.3125,21.625,2.5625,1.53,-1.49,2.4,-69.5625,68.5625,-47.6875,0,-0.02,0.0122222
1613571034356,8.3125,21.625,2.5,-2.38,-0.25,15.55,-68.5,68.875,-46.875,0.0144444,-0.00222222,-0.00888889
1613571034459,8.3125,21.6875,2.5,-0.58,-1.24,9.35,-69.25,68.5,-46.875,0.0166667,0.0266667,-0.0111111
1613571034566,8.3125,21.6875,2.5625,0.83,0.49,6.1,-70.375,69.25,-46.1875,0.00111111,0.0344444,-0.0122222
1613571034669,8.3125,21.6875,2.5625,-1.07,1.14,13.29,-68.875,67.75,-46.875,-0.00111111,0.0188889,-0.00777778
1613571034772,8.3125,21.75,2.5625,-0.46,-0.97,9.27,-69.25,68.5625,-45.75,-0.01,-0.0355556,0.0122222
1613571034875,8.3125,21.75,2.5625,-3.5,0.81,20.47,-69.25,68.875,-46.875,0,-0.0422222,0.01
1613571034979,8.375,21.75,2.5625,-2.54,-0.01,16.84,-69.25,69.25,-46.875,0.00222222,-0.0222222,0.00777778
1613571035084,8.375,21.75,2.5625,2.29,-0.12,2.25,-69.5625,68.5,-47.25,0.01,0.0111111,-0.0111111
1613571035188,8.375,21.8125,2.5625,-3.4,1.03,18.2,-69.25,69.25,-46.875,0.00333333,0.0355556,-0.0122222
1613571035291,8.375,21.8125,2.5625,-2.89,0.49,16.5,-69.5625,69.25,-48.375,0.00444444,0.0322222,-0.01
1613571035398,8.375,21.875,2.5625,-3.12,1.44,17.06,-70,68.875,-46.5625,-0.0111111,-0.0288889,0.00777778
1613571035502,8.375,21.875,2.5625,-3.61,1.33,19.44,-69.25,68.875,-48.6875,-0.0144444,-0.0266667,0.0144444
1613571035610,8.4375,21.875,2.5625,2.25,-1.1,1.83,-69.5625,69.25,-47.6875,0,-0.0411111,0.01
1613571035713,8.4375,21.875,2.5625,2.97,-0.68,-0.94,-69.5625,69.25,-47.6875,0.00333333,-0.0322222,0.00555556
1613571035821,8.4375,21.875,2.5625,-3.94,1.35,20.56,-69.5625,68.875,-47.25,0.00777778,-0.0166667,0.00333333
1613571035924,8.4375,21.875,2.5625,-3.18,0.51,18.83,-69.5625,69.25,-46.5,0.0111111,0.0411111,-0.0144444
1613571036027,8.4375,21.9375,2.5625,-2.75,1.57,18.4,-69.5625,68.1875,-46.875,-0.00888889,0.00888889,-0.00111111
1613571036130,8.4375,22,2.5625,1.51,-1.48,5.25,-69.5625,69.25,-46.5,-0.0144444,-0.0588889,0.0122222
1613571036233,8.4375,22,2.5625,-1.52,1.44,11.55,-69.25,68.5,-46.875,-0.01,-0.0511111,0.0155556
1613571036336,8.4375,22,2.5625,-2.39,1.57,16.98,-69.25,68.5,-47.25,0.0111111,-0.0244444,0.00666667
1613571036439,8.4375,22,2.5625,1.25,0.19,3.78,-68.5,68.1875,-46.1875,0.0188889,0.0433333,-0.0144444
1613571036544,8.4375,22,2.5625,-2.64,0.25,17.15,-69.25,69.5625,-48,0.00777778,0.0166667,-0.0177778
1613571036647,8.5,22.0625,2.5625,-1.54,-0.54,13.06,-69.5625,68.1875,-48,-0.00333333,0.0188889,-0.00777778
1613571036754,8.5,22.125,2.5625,1.7,0.45,4.38,-69.5625,68.875,-46.1875,-0.0122222,-0.0166667,-0.00111111
1613571036857,8.5,22.125,2.5625,-0.02,1.07,9.12,-68.875,69.25,-46.5,-0.0155556,-0.0311111,0.01
1613571036965,8.5,22.125,2.5625,2.81,-1.11,-1.58,-69.5625,69.25,-46.5,-0.0133333,-0.0355556,0.0155556
1613571037068,8.5,22.125,2.625,1.6,0.31,1.39,-69.25,69.25,-47.6875,0.00222222,-0.0244444,0
1613571037176,8.5,22.125,2.625,-3.13,0.46,17.74,-70.375,68.875,-48.25,0.0144444,0.0344444,-0.0133333
1613571037279,8.5,22.125,2.625,-2.15,-0.38,13.08,-70,68.5,-47.25,0.00444444,0.0422222,-0.0133333
1613571037383,8.5,22.1875,2.625,2.04,0.27,-0.15,-69.5625,69.25,-47.6875,-0.00222222,0.00333333,-0.00555556
1613571037488,8.5625,22.1875,2.625,1.93,-1.21,1.66,-69.5625,68.875,-46.875,-0.00777778,-0.00888889,-0.00444444
1613571037591,8.5625,22.25,2.625,2.74,-1.03,-1.02,-68.875,68.5,-47.25,-0.0133333,-0.0444444,0.01
1613571037694,8.5625,22.25,2.625,-3.46,1.59,18.33,-69.5625,68.5625,-45.5,0.00111111,-0.0433333,0.00555556
1613571037798,8.5625,22.25,2.625,1.72,-1.54,2.03,-69.25,67.5,-46.5,0.00777778,-0.0344444,-0.00222222
1613571037906,8.5625,22.25,2.6875,2.3,-1.14,-0.02,-69.5625,68.5,-46.1875,0.01,0.0155556,-0.0166667
1613571038010,8.5625,22.3125,2.6875,2.58,-0.62,-0.5,-68.5,68.875,-46.875,0.0144444,0.03,-0.0188889
1613571038116,8.5625,22.3125,2.625,1.73,-1.4,3.1,-69.5625,68.875,-46.5,-0.00555556,0.0155556,-0.00555556
1613571038220,8.5625,22.375,2.625,2.43,-1.26,0.66,-69.5625,67.75,-46.875,0.00222222,0.0311111,-0.0133333
1613571038324,8.5625,22.375,2.625,-2.99,1.55,17.33,-69.25,68.5,-46.1875,-0.00666667,-0.0122222,0.00222222
1613571038431,8.625,22.375,2.625,1.22,-1.31,4.78,-69.25,68.5625,-46.1875,-0.0188889,-0.0311111,0.00444444
1613571038534,8.625,22.4375,2.6875,-0.79,1.19,12.76,-70,68.5625,-47.6875,-0.0111111,-0.0511111,0.0144444
1613571038637,8.625,22.4375,2.6875,-1.56,-0.71,11.73,-69.25,68.875,-46.875,0.00333333,-0.00777778,-0.00777778
1613571038742,8.625,22.4375,2.6875,1.18,0.28,3.81,-69.25,68.875,-46.875,0.00777778,-0.00888889,-0.01
1613571038845,8.625,22.4375,2.6875,0.01,1.1,7.54,-69.5625,68.875,-46.875,0.0111111,0.0533333,-0.0211111
1613571038952,8.625,22.5,2.6875,-1.76,-0.33,14.52,-69.5625,68.875,-47.25,0.00111111,0.0266667,-0.0155556
1613571039055,8.625,22.5,2.6875,1.58,0.14,5.07,-70,68.5,-47.25,-0.01,-0.0222222,0.00444444
1613571039162,8.625,22.5,2.6875,-3.56,0.87,21.14,-69.5625,68.875,-47.25,-0.0211111,-0.00888889,0.00777778
1613571039266,8.625,22.5625,2.6875,-2.08,-0.16,16.1,-70,69.25,-47.25,-0.00555556,-0.0244444,0.0166667
1613571039373,8.6875,22.5,2.6875,1.96,0.15,2.07,-69.5625,68.875,-47.25,-0.00111111,-0.04,0.0111111
1613571039482,8.6875,22.5625,2.6875,0.25,0.91,7.43,-70,69.25,-48.375,0.0111111,0.0188889,-0.0133333
1613571039586,8.6875,22.5625,2.6875,-1.46,1.42,12.23,-69.25,67.75,-47.25,0.0144444,0.0211111,-0.0133333
1613571039689,8.6875,22.625,2.6875,2.46,-0.35,2.41,-69.25,68.875,-46.1875,0.00333333,0.0433333,-0.0122222
1613571039792,8.6875,22.6875,2.6875,-4.01,0.98,20.28,-70.375,68.1875,-46.1875,-0.00888889,-0.0366667,0.00555556
1613571039896,8.6875,22.625,2.6875,2.57,-1,-0.2,-69.5625,69.25,-47.6875,-0.0133333,-0.0266667,0.01
1613571040000,8.75,22.6875,2.6875,2.48,-0.33,1.38,-69.25,68.5,-46.5,-0.00777778,-0.0211111,0.0144444
1613571040106,8.75,22.6875,2.6875,1.67,-1.16,3.14,-69.5625,68.5,-46.1875,0.00111111,-0.0277778,0.0111111
1613571040210,8.75,22.6875,2.6875,2.42,-1.42,-0.24,-69.25,69.25,-46.5,0.0166667,0.0244444,-0.00888889
1613571040317,8.75,22.6875,2.6875,-3.11,1.81,18.44,-69.5625,69.25,-46.1875,0.0133333,0.0377778,-0.0133333
1613571040425,8.75,22.6875,2.6875,-3.3,1.12,20.68,-69.25,68.5,-48,0.00222222,0.0188889,-0.0111111
1613571040529,8.75,22.75,2.6875,-3.63,0.83,18.06,-69.25,69.25,-46.875,0,0.0322222,-0.01
1613571040637,8.75,22.75,2.6875,2.72,-1.12,-0.34,-69.25,68.875,-47.6875,-0.0177778,-0.0322222,0.00888889
1613571040743,8.75,22.75,2.6875,2.05,0.03,1.68,-68.5,69.25,-46.1875,-0.0144444,-0.0522222,0.0144444
1613571040846,8.75,22.75,2.6875,1.61,-1.37,3.06,-68.875,69.25,-46.875,-0.00222222,-0.03,0.0122222
1613571040949,8.8125,22.75,2.75,-0.82,1.03,12.68,-69.25,69.5625,-46.5,0.00222222,-0.0333333,0.00777778
1613571041052,8.8125,22.8125,2.75,-3.02,1.73,17.76,-69.25,68.5,-48,0.0133333,0.00333333,-0.0133333
1613571041155,8.8125,22.8125,2.75,1.34,-1.29,3.58,-69.5625,68.875,-46.5,0.00333333,0.04,-0.0166667
1613571041262,8.8125,22.875,2.75,2.57,-1.22,-0.43,-70,68.5,-48.375,-0.00444444,0.02,-0.00666667
1613571041370,8.8125,22.875,2.75,-0.61,-0.98,8.99,-69.25,68.875,-46.5,-0.01,-0.0166667,0.00777778
1613571041473,8.8125,22.875,2.75,0.71,-1.22,4.48,-69.5625,68.1875,-46.5,-0.0155556,-0.0166667,0.0111111
1613571041581,8.875,22.875,2.6875,-0.77,1.15,10.16,-70,68.875,-47.6875,-0.0111111,-0.0366667,0.0155556
1613571041686,8.875,22.9375,2.6875,-2.47,1.61,15.8,-69.5625,68.5,-46.5,0.00222222,-0.0266667,0.00888889
1613571041792,8.875,22.9375,2.6875,0.41,-1.08,6.62,-69.5625,68.1875,-47.6875,0.00666667,-0.00888889,0.00222222
1613571041895,8.875,22.9375,2.6875,2.11,-1.57,0.88,-69.5625,68.875,-46.875,0.01,-0.00777778,-0.0188889
1613571041998,8.875,22.9375,2.75,-2.24,-0.13,15.35,-70,68.1875,-48.375,-0.00222222,0.0377778,-0.01
1613571042104,8.875,23,2.75,-0.56,-1.09,9.37,-69.25,67.75,-46.5,-0.0111111,0.0111111,-0.00888889
1613571042207,8.875,23,2.75,0.64,1.11,5.9,-69.5625,69.25,-46.875,-0.00888889,-0.0433333,0.0122222
1613571042310,8.875,23,2.6875,-2.63,0.19,16.83,-69.25,68.1875,-47.25,-0.00555556,-0.0388889,0.0133333
1613571042414,8.875,23,2.6875,-3.68,1.9,20.23,-70,68.875,-47.6875,0.00222222,-0.0211111,0.00777778
1613571042518,8.9375,23,2.75,-3.9,1.33,20.46,-68.875,69.5625,-47.25,0.01,0.00888889,-0.0111111
1613571042625,8.9375,23.0625,2.75,2.57,-1,-1.05,-68.875,68.5,-46.1875,0.01,0.0444444,-0.0177778
1613571042730,8.9375,23.0625,2.75,2.45,-0.59,1.27,-70,68.5,-46.875,0.0155556,0.0355556,-0.0166667
1613571042836,8.9375,23.0625,2.75,-3.34,0.86,19.08,-69.25,68.5,-46.5,0,0.0233333,-0.0155556
1613571042944,8.9375,23.125,2.75,2.12,-0.89,0.51,-69.25,68.5,-46.1875,-0.0111111,0.00222222,0
1613571043047,8.9375,23.125,2.75,2.18,-0.16,2.46,-70,68.875,-46.5,-0.01,-0.0233333,0.00444444
1613571043151,8.9375,23.1875,2.75,-3.4,0.71,19.69,-69.5625,68.5,-46.5,-0.00555556,-0.0666667,0.0144444
1613571043254,9,23.1875,2.75,2.41,-1.53,-0.96,-68.5,68.5,-46.875,0.00888889,0.00444444,-0.00333333
1613571043358,9,23.1875,2.75,2.82,-0.56,-1.31,-70.375,68.5,-46.5,0.0133333,0.01,-0.00777778
1613571043462,9,23.1875,2.75,0.76,-1.18,5.95,-69.5625,69.25,-48,0.00666667,0.0533333,-0.0177778
1613571043568,9,23.25,2.75,-0.42,0.95,10.06,-69.5625,68.875,-46.1875,0.00222222,0.0488889,-0.0177778
1613571043673,9,23.3125,2.75,-2.61,1.67,17.84,-69.25,68.875,-46.5,-0.0111111,-0.0211111,0.00222222
1613571043782,9,23.3125,2.75,0.43,-1.15,4.85,-69.5625,68.5,-47.6875,-0.00777778,-0.0233333,0.00888889
1613571043889,9,23.3125,2.75,2.02,-1.24,2.25,-68.875,68.5,-48,-0.0111111,-0.0344444,0.01
1613571043992,9,23.3125,2.75,2.13,-0.99,0.19,-69.25,68.875,-46.1875,-0.00888889,-0.0133333,0.0122222
1613571044101,9.0625,23.3125,2.75,0.47,-1.03,6.94,-68.875,69.25,-47.6875,0,-0.0411111,0.0111111
1613571044205,9.0625,23.375,2.75,2.04,-1.44,1.6,-70,68.5,-47.25,0.0111111,0.00555556,-0.0122222
1613571044307,9.0625,23.375,2.75,-1.66,1.4,15.15,-69.5625,69.5625,-47.6875,0.00555556,0.0477778,-0.0122222
1613571044411,9.0625,23.4375,2.8125,-1.1,-0.76,10.04,-69.5625,69.25,-46.5,-0.00111111,0.0555556,-0.0111111
1613571044514,9.0625,23.4375,2.8125,1.36,-1.42,5.19,-70,68.5,-47.6875,-0.0144444,-0.0133333,0.00666667
